;ch_avail;ch_avail_plug2;soc_min;soc_max;soc_min_plug2;soc_refuel;soc_max_travel;distance;ch_direct;ch_refuel;ch_travel;consumption;dem_temp;max_el_distance;nprofiles
2012-01-01 23:00:00;7.333333333333333;4.583333333333333;5.430535490314166;41.73717077573141;18.738277435302734;39.25890680154165;45.240456660588585;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2012-01-02 00:00:00;7.333333333333333;4.583333333333333;5.430535490314166;41.73717077573141;18.738277435302734;39.25890680154165;45.240456660588585;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2012-01-02 01:00:00;7.333333333333333;4.583333333333333;5.430535490314166;41.73717077573141;18.958423276742298;39.25890680154165;45.240456660588585;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2012-01-02 02:00:00;7.333333333333333;4.583333333333333;5.430535490314166;41.73717077573141;19.416756629943848;39.25890680154165;45.240456660588585;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2012-01-02 03:00:00;6.989583333333333;4.46875;5.516378020246823;41.73717077573141;20.138923287391663;39.25890680154165;45.240456660588585;0.9912647105088167;0.04445833464463552;0.0;0.0;0.2161507854859034;0.06006588817884525;0.9912647207578024;
2012-01-02 04:00:00;6.416666666666667;4.125;5.750912422935168;41.565478245417275;20.857339014609654;39.042756040891014;45.06876413027445;0.2517459921703435;0.0;0.0;0.0;0.042964418729146324;0.005202517844736576;0.2517459988594055;
2012-01-02 05:00:00;6.1875;4.125;5.818748141328494;41.52251394589742;21.95634029308955;38.999791741371155;45.0257998307546;0.2156497770108415;0.02222916732231776;0.0;0.0;0.0872108389933904;0.05486337033410867;0.2156497836112976;
2012-01-02 06:00:00;5.653125;3.6666666666666665;6.317321240901947;41.45753232638041;23.633060375849407;38.91258084774017;44.96081821123759;2.220158144324526;0.21981250246365866;0.0;0.0;0.4687630658348401;0.1357393298919002;2.2201582143704095;
2012-01-02 07:00:00;4.622916666666667;2.6354166666666665;6.463082681099574;41.2085816860199;25.01724108060201;38.44381773471832;44.711867570877075;2.0821694646474573;0.20420466115077338;0.0;0.0;0.46522977699836093;0.1409418477366368;2.0821694880723953;
2012-01-02 08:00:00;4.35625;2.2916666666666665;6.38877613345782;40.947556694348656;25.472129106521606;37.97858794530233;44.45084261894226;0.46270858899424233;0.07708333432674408;0.0;0.0;0.12074741224447887;0.04303923870126406;0.46270858744780224;
2012-01-02 09:00:00;4.891666666666667;2.1770833333333335;6.307657798131307;40.90389255682627;25.809715032577515;37.85784045855204;44.40717856089274;0.9917766393762665;0.3522028774023056;0.0;0.0;0.2979054314394792;0.1381001826375723;0.9917766277988752;
2012-01-02 10:00:00;9.579166666666666;1.8333333333333333;6.521243214607239;40.95819024244944;26.069512844085693;37.55993517239889;44.46147624651591;0.9979472894741126;0.5559469113747278;0.22916666666666666;0.0;0.21188474632799625;0.05344427439073721;0.9979472880562147;
2012-01-02 11:00:00;10.9125;1.8333333333333333;7.11144183576107;41.302252093950905;25.912273406982422;37.57721698284149;44.80553809801737;1.7587515549081651;0.4070604493220647;0.29997310042381287;0.0;0.46206062907973927;0.18540018238127232;1.7587515811125438;
2012-01-02 12:00:00;6.110416666666667;1.8333333333333333;7.323168821632862;41.24725230534872;25.545167009035747;37.4151295820872;44.75053811073303;5.155528410966329;0.14408588471512;0.0;0.0;0.8821311170856158;0.13432023394852877;4.818235953648885;
2012-01-02 13:00:00;5.616666666666667;1.8333333333333333;7.437796741724014;40.50920685132345;24.989275415738422;36.53299824396769;43.93446703751882;3.870219710423535;0.35027900834878284;0.0;0.9279047648111979;0.7144907712936401;0.1072145439684391;3.870219791928927;
2012-01-02 14:00:00;5.997916666666666;1.8333333333333333;7.2503891736269;40.144995080928005;24.31874697158734;35.81850761920214;44.49816012382507;3.7191224058643133;0.10522142052650452;0.0;0.0;0.24832419802745184;0.07785727269947529;1.09244308869044;
2012-01-02 15:00:00;5.883333333333333;1.8333333333333333;6.935931692520778;40.001892149448395;24.11878252029419;35.57018349568049;43.93756949901581;4.945777936966906;0.11102293928464253;0.0;0.3202773928642273;0.6044484501083692;0.25653489865362644;2.10235196352005;
2012-01-02 16:00:00;11.904166666666667;1.8333333333333333;6.203943527614077;39.50846682985624;23.6039233704408;34.965735067923866;43.28526095549265;3.470704659293746;0.3993101194500923;0.0;0.11458333333333333;0.3862777054309845;0.09869961875180404;1.898417890071869;
2012-01-02 17:00:00;7.980208333333333;2.0625;5.864893858631452;39.52149916688601;23.295556952555973;34.579457412163414;43.13087566693624;4.172423687500792;0.7958732601255178;0.22916666666666666;0.4583333333333333;0.7137159382303556;0.1807739914705356;3.371251960595449;
2012-01-02 18:00:00;10.458333333333334;2.2916666666666665;5.17331329236428;39.60365648070971;22.778962304194767;34.09490824739138;43.53643687566122;1.9487160683117881;1.0339728022615116;1.2364213466644287;0.25230426838000614;0.3377042810122172;0.02950738122065862;1.948716123898824;
2012-01-02 19:00:00;7.21875;2.2916666666666665;7.540364608168602;40.29992488026619;22.441257963577907;34.99362517396609;44.48500951131185;2.8974318500608636;0.8471126407384872;0.3541666666666667;0.0;0.6146496695776781;0.1485327569146951;2.8974319398403168;
2012-01-02 20:00:00;6.875;2.2916666666666665;7.3400985697905226;40.532387763261795;21.911156107982;34.73314214746157;44.68622239430746;0.4913667795968797;0.06250777840614319;0.0;0.0;0.10605660577615102;0.02468368038535118;0.49136678377787274;
2012-01-02 21:00:00;6.875;2.2916666666666665;7.234041978915532;40.48883917927742;21.859334876139958;34.62708561619123;44.64267381032308;0.7999000424150323;0.0;0.0;0.0;0.17498118430376053;0.05499618127942085;0.7999000549316406;
2012-01-02 22:00:00;7.21875;2.2916666666666665;7.059060797095299;40.31385798255602;21.684353679418564;34.45210441946983;44.467692613601685;0.26663334747167744;0.34375;0.0;0.0;0.04915145536263784;0.009156453112761179;0.2666333516438802;
2012-01-02 23:00:00;7.333333333333333;2.2916666666666665;7.009909341732661;40.608456482489906;21.635202179352444;34.40295291940371;44.76229111353556;0.0;0.10270050168037415;0.0;0.0;0.0;0.0;0.0;
2012-01-03 00:00:00;7.333333333333333;2.2916666666666665;7.009909341732661;40.71115703384081;21.94634023308754;34.40295291940371;44.864991664886475;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2012-01-03 01:00:00;7.333333333333333;2.2916666666666665;7.009909341732661;40.71115703384081;22.40467358628909;34.40295291940371;44.864991664886475;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2012-01-03 02:00:00;7.333333333333333;2.2916666666666665;7.009909341732661;40.71115703384081;22.86300691962242;34.40295291940371;44.864991664886475;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2012-01-03 03:00:00;7.333333333333333;2.2916666666666665;7.009909341732661;40.71115703384081;23.321340173482895;34.40295291940371;44.864991664886475;0.0;0.034354167679945626;0.0;0.0;0.034354167679945626;0.034354167679945626;0.0;
2012-01-03 04:00:00;6.875;1.8333333333333333;7.258824199438095;40.71115703384081;23.745319455862045;34.36859870950381;44.864991664886475;0.8251948557234732;0.0;0.0;0.0;0.18922955294450125;0.04069447765747706;0.8251948356628418;
2012-01-03 05:00:00;6.913541666666667;1.8333333333333333;7.069594651460648;40.52192738652229;23.577709692219894;34.17936906218529;44.675762017567955;1.1050125771368977;0.32181069751580554;0.0;0.0;0.3335602780183156;0.15393060011168322;1.105012555917104;
2012-01-03 06:00:00;6.877083333333334;1.6041666666666667;6.972030411163966;40.51017795999845;23.702482948700588;33.84580891331037;44.664012591044106;0.69848859752501;0.2999583383401235;0.11458333333333333;0.0;0.21417610347270966;0.10940281301736832;0.6984885931015015;
2012-01-03 07:00:00;6.0375000000000005;1.375;7.841299826900165;40.595960249503456;23.71747349699338;33.74621612826983;44.74979488054911;0.9480910134368936;0.2914985840519269;0.1728325883547465;0.0;0.26742089291413623;0.11957643243173759;0.9480910102526346;
2012-01-03 08:00:00;5.464583333333334;1.375;8.436164006590843;40.6200379828612;23.450052589178085;33.65162784854571;44.77387261390686;0.6022039819537103;0.13223443925380707;0.0;0.0;0.1817866787314415;0.08522226475179195;0.602203968912363;
2012-01-03 09:00:00;5.3500000000000005;1.375;8.920596048235893;40.57048538327217;23.314699739217758;33.46984123190244;44.72432001431783;1.5516607837698038;0.17773786435524622;0.0;0.0;0.48125458012024563;0.242986174300313;1.551660825808843;
2012-01-03 10:00:00;3.975;1.375;9.406434918443361;40.266968895991646;23.072497934103012;32.98858651518822;44.420803467432656;2.098818789869268;0.03233333428700765;0.0;0.0;0.4729489932457606;0.1702516277631124;1.9324723581473033;
2012-01-03 11:00:00;3.7458333333333336;1.375;9.255863090356192;39.826353162527084;23.057882398366928;32.51563752690951;43.91374603907267;2.9191238130868107;0.17709486683209738;0.0;0.0;0.5332399010658264;0.1346760429441929;2.5864309271176658;
2012-01-03 12:00:00;3.63125;1.03125;8.845083996653557;39.47020829717318;22.98297589023908;31.98239756623904;43.4912414153417;2.1920199599048016;0.03031250089406967;0.0;0.0;0.5112992245703936;0.1732164373000463;2.1920200288295746;
2012-01-03 13:00:00;3.0187500000000003;0.9166666666666666;8.866858194271723;38.98922178149223;22.58625994126002;31.471098472674687;43.010254899660744;3.819388519347807;0.08487500250339508;0.0;0.0;0.8476905810336272;0.24473417177796364;3.819388589511315;
2012-01-03 14:00:00;3.4375;1.2604166666666667;8.4361656482021;38.22640582919121;21.776143789291382;30.623407870531082;42.24743894735972;4.472799941794491;0.518225371837616;0.34375;0.0;1.052022848278284;0.35295542391637963;4.4728000064690905;
2012-01-03 15:00:00;4.239583333333333;0.9166666666666666;8.136647117634615;37.6926084458828;20.910253805418808;29.915134857098263;41.71364156405131;3.774627592559252;0.9705463306357464;0.11458333333333333;0.0;0.7321226087709268;0.13836871397991976;3.7746276209751763;
2012-01-03 16:00:00;5.041666666666667;1.375;7.519107909252246;37.9310322701931;20.178131179263193;29.29759579896927;41.95206538836161;3.5828441516271194;0.4696825308104356;0.4583333333333333;0.0;0.7392215467989445;0.1645344104617834;3.5828441828489304;
2012-01-03 17:00:00;6.1875;2.2916666666666665;6.7798862606287;37.6614928659983;19.45807505818084;29.016707501529407;41.68252591292063;0.9832041194859139;0.9385771676898003;1.375;0.0;0.25508293012777966;0.08551163288454215;0.9832041362921397;
2012-01-03 18:00:00;6.416666666666667;2.2916666666666665;6.524803325533867;38.344987155714385;19.202992083349574;30.136624695577968;42.36602020263672;1.010634798999175;0.052118413150310516;1.3402580718199413;0.0;0.2217652772863706;0.07242878464361031;0.9333531161149343;
